x1,x2,x3,x4,x5,x6
3413.0859375,3393.5546875,3535.15625,4057.6171875,5004.8828125,6352.5390625
3437.5,3383.7890625,3549.8046875,4072.265625,5019.53125,6323.2421875
3437.5,3383.7890625,3535.15625,4072.265625,4995.1171875,6333.0078125
3427.734375,3408.203125,3559.5703125,4091.796875,5009.765625,6347.65625
3422.8515625,3349.609375,3540.0390625,4101.5625,5004.8828125,6337.890625
3432.6171875,3398.4375,3535.15625,4086.9140625,4995.1171875,6328.125
3422.8515625,3413.0859375,3549.8046875,4106.4453125,4975.5859375,6313.4765625
3427.734375,3398.4375,3559.5703125,4091.796875,4980.46875,6333.0078125
3447.265625,3408.203125,3554.6875,4101.5625,5000.0,6293.9453125
3437.5,3398.4375,3549.8046875,4096.6796875,4980.46875,6298.828125
3437.5,3413.0859375,3579.1015625,4086.9140625,4975.5859375,6289.0625
3432.6171875,3408.203125,3569.3359375,4111.328125,4975.5859375,6289.0625
3452.1484375,3417.96875,3574.21875,4101.5625,4970.703125,6284.1796875
3452.1484375,3432.6171875,3603.515625,4106.4453125,4960.9375,6254.8828125
3422.8515625,3417.96875,3569.3359375,4111.328125,4956.0546875,6264.6484375
3422.8515625,3432.6171875,3588.8671875,4121.09375,4960.9375,6259.765625
3417.96875,3437.5,3554.6875,4101.5625,4965.8203125,6259.765625
3403.3203125,3432.6171875,3559.5703125,4086.9140625,4970.703125,6264.6484375
3422.8515625,3452.1484375,3554.6875,4086.9140625,4936.5234375,6259.765625
3403.3203125,3437.5,3540.0390625,4082.03125,4970.703125,6245.1171875
3388.671875,3427.734375,3535.15625,4086.9140625,4970.703125,6245.1171875
3398.4375,3461.9140625,3535.15625,4077.1484375,4995.1171875,6230.46875
3378.90625,3452.1484375,3540.0390625,4067.3828125,4980.46875,6235.3515625
3383.7890625,3466.796875,3515.625,4062.5,4965.8203125,6264.6484375
3393.5546875,3457.03125,3525.390625,4086.9140625,4990.234375,6220.703125
3388.671875,3466.796875,3520.5078125,4057.6171875,4985.3515625,6250.0
3369.140625,3481.4453125,3496.09375,4052.734375,5009.765625,6235.3515625
3344.7265625,3461.9140625,3515.625,4057.6171875,5014.6484375,6235.3515625
3369.140625,3466.796875,3505.859375,4057.6171875,5014.6484375,6235.3515625
3349.609375,3496.09375,3505.859375,4047.8515625,5009.765625,6254.8828125
3354.4921875,3491.2109375,3500.9765625,4042.96875,5004.8828125,6298.828125
3354.4921875,3476.5625,3500.9765625,4042.96875,5029.296875,6284.1796875
3349.609375,3486.328125,3486.328125,4047.8515625,5034.1796875,6259.765625
3344.7265625,3491.2109375,3496.09375,4023.4375,5009.765625,6298.828125
3359.375,3476.5625,3476.5625,4023.4375,5019.53125,6284.1796875
3334.9609375,3471.6796875,3476.5625,4028.3203125,5024.4140625,6274.4140625
3339.84375,3486.328125,3461.9140625,4028.3203125,5024.4140625,6293.9453125
3325.1953125,3457.03125,3471.6796875,4038.0859375,5043.9453125,6293.9453125
3334.9609375,3457.03125,3466.796875,4018.5546875,5029.296875,6293.9453125
3349.609375,3442.3828125,3461.9140625,4008.7890625,5058.59375,6289.0625
3354.4921875,3447.265625,3466.796875,4013.671875,5048.828125,6308.59375
3354.4921875,3437.5,3491.2109375,4013.671875,5053.7109375,6323.2421875
3354.4921875,3432.6171875,3486.328125,4023.4375,5068.359375,6323.2421875
3359.375,3432.6171875,3481.4453125,4023.4375,5073.2421875,6298.828125
3388.671875,3427.734375,3491.2109375,4008.7890625,5068.359375,6333.0078125
3374.0234375,3432.6171875,3496.09375,4028.3203125,5068.359375,6328.125
3369.140625,3403.3203125,3500.9765625,4028.3203125,5078.125,6328.125
3383.7890625,3417.96875,3500.9765625,4013.671875,5078.125,6333.0078125
3364.2578125,3408.203125,3500.9765625,4033.203125,5063.4765625,6347.65625
3359.375,3398.4375,3515.625,4042.96875,5078.125,6347.65625
3388.671875,3408.203125,3525.390625,4047.8515625,5078.125,6342.7734375
3413.0859375,3417.96875,3515.625,4062.5,5068.359375,6352.5390625
3408.203125,3408.203125,3520.5078125,4052.734375,5053.7109375,6357.421875
3408.203125,3393.5546875,3559.5703125,4062.5,5034.1796875,6391.6015625
3417.96875,3393.5546875,3544.921875,4091.796875,5024.4140625,6357.421875
3413.0859375,3388.671875,3549.8046875,4077.1484375,5024.4140625,6362.3046875
3403.3203125,3383.7890625,3540.0390625,4077.1484375,5024.4140625,6342.7734375
3398.4375,3383.7890625,3540.0390625,4096.6796875,5019.53125,6337.890625
3417.96875,3364.2578125,3549.8046875,4086.9140625,5029.296875,6337.890625
3417.96875,3388.671875,3535.15625,4096.6796875,5004.8828125,6323.2421875
3403.3203125,3378.90625,3525.390625,4082.03125,5000.0,6303.7109375
3422.8515625,3383.7890625,3559.5703125,4101.5625,4995.1171875,6323.2421875
3442.3828125,3393.5546875,3559.5703125,4096.6796875,4985.3515625,6318.359375
3422.8515625,3398.4375,3583.984375,4101.5625,4995.1171875,6284.1796875
3461.9140625,3383.7890625,3569.3359375,4101.5625,4975.5859375,6303.7109375
3427.734375,3408.203125,3544.921875,4096.6796875,4995.1171875,6284.1796875
3442.3828125,3437.5,3564.453125,4096.6796875,4985.3515625,6289.0625
3442.3828125,3408.203125,3564.453125,4130.859375,4995.1171875,6279.296875
3452.1484375,3408.203125,3564.453125,4116.2109375,4980.46875,6274.4140625
3461.9140625,3427.734375,3593.75,4101.5625,4970.703125,6259.765625
3437.5,3437.5,3574.21875,4184.5703125,4965.8203125,6264.6484375
3437.5,3432.6171875,3554.6875,4125.9765625,4965.8203125,6245.1171875
3422.8515625,3413.0859375,3559.5703125,4116.2109375,4970.703125,6259.765625
3427.734375,3437.5,3583.984375,4096.6796875,4941.40625,6259.765625
3413.0859375,3432.6171875,3549.8046875,4091.796875,4990.234375,6250.0
3403.3203125,3452.1484375,3549.8046875,4086.9140625,5014.6484375,6250.0
3388.671875,3447.265625,3544.921875,4072.265625,4995.1171875,6235.3515625
3398.4375,3442.3828125,3540.0390625,4077.1484375,4975.5859375,6235.3515625
3378.90625,3442.3828125,3530.2734375,4067.3828125,4980.46875,6215.8203125
3383.7890625,3471.6796875,3530.2734375,4052.734375,4990.234375,6240.234375
3374.0234375,3442.3828125,3525.390625,4033.203125,5004.8828125,6220.703125
3374.0234375,3466.796875,3496.09375,4038.0859375,5000.0,6235.3515625
3364.2578125,3457.03125,3520.5078125,4042.96875,5009.765625,6191.40625
3383.7890625,3442.3828125,3535.15625,4038.0859375,5004.8828125,6220.703125
3393.5546875,3457.03125,3515.625,4057.6171875,5019.53125,6250.0
3359.375,3442.3828125,3510.7421875,4038.0859375,5024.4140625,6245.1171875
3349.609375,3481.4453125,3471.6796875,4033.203125,5039.0625,6264.6484375
3354.4921875,3461.9140625,3496.09375,4062.5,5009.765625,6254.8828125
3344.7265625,3486.328125,3476.5625,4028.3203125,5000.0,6264.6484375
3349.609375,3505.859375,3476.5625,4018.5546875,5014.6484375,6259.765625
3344.7265625,3476.5625,3461.9140625,4018.5546875,5034.1796875,6259.765625
3359.375,3452.1484375,3461.9140625,4018.5546875,5034.1796875,6264.6484375
3349.609375,3466.796875,3466.796875,4018.5546875,5039.0625,6279.296875
3359.375,3466.796875,3437.5,4008.7890625,5034.1796875,6289.0625
3378.90625,3452.1484375,3452.1484375,4013.671875,5048.828125,6298.828125
3334.9609375,3466.796875,3442.3828125,4003.90625,5068.359375,6303.7109375
3364.2578125,3427.734375,3466.796875,3989.2578125,5058.59375,6293.9453125
3359.375,3447.265625,3461.9140625,3979.4921875,5078.125,6357.421875
3344.7265625,3422.8515625,3461.9140625,4003.90625,5058.59375,6318.359375
3369.140625,3427.734375,3447.265625,3999.0234375,5053.7109375,6318.359375
3364.2578125,3437.5,3471.6796875,3999.0234375,5078.125,6323.2421875
3369.140625,3432.6171875,3481.4453125,4023.4375,5073.2421875,6337.890625
3374.0234375,3432.6171875,3466.796875,4018.5546875,5073.2421875,6333.0078125
3369.140625,3417.96875,3461.9140625,4018.5546875,5087.890625,6308.59375
3398.4375,3413.0859375,3496.09375,4038.0859375,5078.125,6337.890625
3383.7890625,3413.0859375,3496.09375,4018.5546875,5083.0078125,6347.65625
3383.7890625,3393.5546875,3520.5078125,4047.8515625,5073.2421875,6357.421875
3403.3203125,3403.3203125,3491.2109375,4038.0859375,5063.4765625,6352.5390625
3398.4375,3393.5546875,3486.328125,4062.5,5073.2421875,6337.890625
3388.671875,3364.2578125,3505.859375,4042.96875,5048.828125,6357.421875
3398.4375,3398.4375,3510.7421875,4042.96875,5034.1796875,6347.65625
3408.203125,3393.5546875,3500.9765625,4062.5,5039.0625,6357.421875
3403.3203125,3383.7890625,3500.9765625,4062.5,5029.296875,6347.65625
3432.6171875,3359.375,3540.0390625,4077.1484375,5024.4140625,6386.71875
3447.265625,3378.90625,3525.390625,4062.5,5029.296875,6347.65625
3427.734375,3369.140625,3535.15625,4077.1484375,5004.8828125,6328.125
3432.6171875,3354.4921875,3559.5703125,4082.03125,5004.8828125,6313.4765625
3422.8515625,3374.0234375,3540.0390625,4067.3828125,4975.5859375,6318.359375
3437.5,3374.0234375,3530.2734375,4091.796875,4980.46875,6318.359375
3442.3828125,3369.140625,3540.0390625,4096.6796875,4980.46875,6298.828125
3447.265625,3388.671875,3554.6875,4121.09375,4990.234375,6289.0625
3437.5,3403.3203125,3549.8046875,4091.796875,4990.234375,6298.828125
3461.9140625,3393.5546875,3535.15625,4106.4453125,4980.46875,6279.296875
3457.03125,3393.5546875,3530.2734375,4101.5625,4965.8203125,6259.765625
3486.328125,3413.0859375,3554.6875,4111.328125,4970.703125,6269.53125
3432.6171875,3408.203125,3544.921875,4106.4453125,4960.9375,6254.8828125
3442.3828125,3422.8515625,3549.8046875,4111.328125,4975.5859375,6254.8828125
3432.6171875,3398.4375,3554.6875,4101.5625,4975.5859375,6254.8828125
3437.5,3403.3203125,3535.15625,4111.328125,5000.0,6250.0
3442.3828125,3422.8515625,3520.5078125,4101.5625,4965.8203125,6250.0
3422.8515625,3422.8515625,3525.390625,4072.265625,4970.703125,6225.5859375
3437.5,3437.5,3515.625,4091.796875,4941.40625,6240.234375
3413.0859375,3427.734375,3530.2734375,4082.03125,4970.703125,6225.5859375
3403.3203125,3442.3828125,3520.5078125,4072.265625,4970.703125,6215.8203125
3422.8515625,3432.6171875,3510.7421875,4072.265625,4990.234375,6220.703125
3393.5546875,3447.265625,3500.9765625,4067.3828125,4965.8203125,6215.8203125
3393.5546875,3427.734375,3510.7421875,4072.265625,4990.234375,6215.8203125
3393.5546875,3452.1484375,3500.9765625,4062.5,4990.234375,6235.3515625
3374.0234375,3452.1484375,3500.9765625,4057.6171875,5009.765625,6225.5859375
3393.5546875,3447.265625,3486.328125,4062.5,4990.234375,6230.46875
3383.7890625,3471.6796875,3486.328125,4077.1484375,5000.0,6250.0
3359.375,3452.1484375,3491.2109375,4052.734375,5004.8828125,6235.3515625
3374.0234375,3461.9140625,3481.4453125,4033.203125,5014.6484375,6240.234375
3364.2578125,3466.796875,3457.03125,4038.0859375,5024.4140625,6240.234375
3359.375,3476.5625,3476.5625,4042.96875,5024.4140625,6235.3515625
3344.7265625,3466.796875,3481.4453125,4052.734375,5048.828125,6254.8828125
3349.609375,3476.5625,3481.4453125,4018.5546875,5019.53125,6269.53125
3374.0234375,3457.03125,3457.03125,4028.3203125,5029.296875,6269.53125
3369.140625,3457.03125,3461.9140625,4018.5546875,5048.828125,6279.296875
3359.375,3447.265625,3466.796875,4038.0859375,5039.0625,6284.1796875
3364.2578125,3466.796875,3476.5625,4052.734375,5043.9453125,6313.4765625
3364.2578125,3442.3828125,3461.9140625,4018.5546875,5039.0625,6298.828125
3339.84375,3461.9140625,3442.3828125,4008.7890625,5053.7109375,6284.1796875
3369.140625,3447.265625,3461.9140625,4013.671875,5053.7109375,6318.359375
3408.203125,3437.5,3466.796875,4013.671875,5083.0078125,6303.7109375
3378.90625,3427.734375,3481.4453125,3994.140625,5068.359375,6303.7109375
3378.90625,3432.6171875,3452.1484375,4028.3203125,5073.2421875,6308.59375
3383.7890625,3432.6171875,3476.5625,4033.203125,5078.125,6313.4765625
3383.7890625,3408.203125,3481.4453125,4028.3203125,5058.59375,6313.4765625
3393.5546875,3422.8515625,3481.4453125,4042.96875,5078.125,6323.2421875
3403.3203125,3413.0859375,3496.09375,4052.734375,5068.359375,6333.0078125
3378.90625,3413.0859375,3491.2109375,4047.8515625,5078.125,6337.890625
3393.5546875,3403.3203125,3500.9765625,4038.0859375,5068.359375,6323.2421875
3413.0859375,3398.4375,3496.09375,4042.96875,5073.2421875,6337.890625
3437.5,3398.4375,3505.859375,4042.96875,5063.4765625,6352.5390625
3417.96875,3393.5546875,3500.9765625,4067.3828125,5039.0625,6342.7734375
3417.96875,3393.5546875,3520.5078125,4062.5,5043.9453125,6347.65625
3427.734375,3393.5546875,3510.7421875,4052.734375,5029.296875,6367.1875
3427.734375,3388.671875,3505.859375,4062.5,5063.4765625,6352.5390625
3427.734375,3398.4375,3520.5078125,4077.1484375,5043.9453125,6352.5390625
3422.8515625,3388.671875,3530.2734375,4057.6171875,5014.6484375,6323.2421875
3447.265625,3388.671875,3525.390625,4072.265625,5019.53125,6318.359375
3442.3828125,3369.140625,3515.625,4086.9140625,5024.4140625,6328.125
3457.03125,3398.4375,3525.390625,4072.265625,5014.6484375,6323.2421875
3437.5,3383.7890625,3540.0390625,4077.1484375,5009.765625,6313.4765625
3457.03125,3398.4375,3544.921875,4091.796875,4995.1171875,6318.359375
3457.03125,3417.96875,3530.2734375,4101.5625,4990.234375,6308.59375
3457.03125,3393.5546875,3544.921875,4082.03125,5000.0,6284.1796875
3452.1484375,3403.3203125,3540.0390625,4106.4453125,4975.5859375,6298.828125
3461.9140625,3403.3203125,3549.8046875,4116.2109375,4985.3515625,6293.9453125
3496.09375,3413.0859375,3569.3359375,4145.5078125,4985.3515625,6289.0625
3466.796875,3413.0859375,3559.5703125,4111.328125,4975.5859375,6269.53125
3457.03125,3432.6171875,3627.9296875,4121.09375,4975.5859375,6264.6484375
3457.03125,3442.3828125,3564.453125,4125.9765625,4951.171875,6264.6484375
3457.03125,3417.96875,3544.921875,4130.859375,4965.8203125,6254.8828125
3442.3828125,3437.5,3549.8046875,4135.7421875,4946.2890625,6259.765625
3422.8515625,3437.5,3525.390625,4106.4453125,4956.0546875,6245.1171875
3432.6171875,3447.265625,3540.0390625,4101.5625,4975.5859375,6250.0
3413.0859375,3442.3828125,3515.625,4106.4453125,4985.3515625,6264.6484375
3422.8515625,3432.6171875,3496.09375,4082.03125,4975.5859375,6245.1171875
3427.734375,3461.9140625,3520.5078125,4062.5,4965.8203125,6240.234375
3422.8515625,3461.9140625,3515.625,4077.1484375,4990.234375,6225.5859375
3398.4375,3457.03125,3500.9765625,4086.9140625,4990.234375,6220.703125
3403.3203125,3457.03125,3496.09375,4072.265625,4990.234375,6220.703125
3369.140625,3466.796875,3500.9765625,4057.6171875,5000.0,6235.3515625
3383.7890625,3471.6796875,3500.9765625,4062.5,5004.8828125,6225.5859375
3393.5546875,3466.796875,3505.859375,4052.734375,5009.765625,6240.234375
3369.140625,3481.4453125,3486.328125,4057.6171875,5014.6484375,6220.703125
3378.90625,3471.6796875,3481.4453125,4052.734375,5000.0,6245.1171875
3354.4921875,3515.625,3481.4453125,4057.6171875,5014.6484375,6245.1171875
3369.140625,3481.4453125,3466.796875,4062.5,5009.765625,6235.3515625
3383.7890625,3476.5625,3466.796875,4047.8515625,5029.296875,6245.1171875
3359.375,3569.3359375,3476.5625,4038.0859375,5024.4140625,6274.4140625
3354.4921875,3486.328125,3452.1484375,4023.4375,5034.1796875,6279.296875
3354.4921875,3500.9765625,3461.9140625,4023.4375,5039.0625,6274.4140625
3354.4921875,3476.5625,3452.1484375,4028.3203125,5029.296875,6274.4140625
3344.7265625,3466.796875,3481.4453125,4033.203125,5053.7109375,6284.1796875
3364.2578125,3481.4453125,3452.1484375,4013.671875,5048.828125,6313.4765625
3359.375,3471.6796875,3471.6796875,4023.4375,5068.359375,6289.0625
3364.2578125,3447.265625,3471.6796875,4023.4375,5063.4765625,6298.828125
3374.0234375,3461.9140625,3466.796875,4047.8515625,5043.9453125,6313.4765625
3364.2578125,3476.5625,3466.796875,4018.5546875,5078.125,6313.4765625
3369.140625,3461.9140625,3452.1484375,4042.96875,5078.125,6313.4765625
3378.90625,3457.03125,3481.4453125,4023.4375,5087.890625,6313.4765625
3364.2578125,3427.734375,3481.4453125,4038.0859375,5087.890625,6293.9453125
3388.671875,3427.734375,3491.2109375,4042.96875,5083.0078125,6308.59375
3403.3203125,3432.6171875,3491.2109375,4042.96875,5146.484375,6328.125
3398.4375,3432.6171875,3486.328125,4033.203125,5092.7734375,6328.125
3398.4375,3417.96875,3500.9765625,4052.734375,5063.4765625,6342.7734375
3398.4375,3442.3828125,3466.796875,4052.734375,5068.359375,6333.0078125
3398.4375,3432.6171875,3496.09375,4028.3203125,5063.4765625,6367.1875
3408.203125,3422.8515625,3486.328125,4062.5,5053.7109375,6342.7734375
3413.0859375,3427.734375,3500.9765625,4062.5,5034.1796875,6347.65625
3408.203125,3417.96875,3505.859375,4067.3828125,5053.7109375,6347.65625
3408.203125,3403.3203125,3530.2734375,4082.03125,5043.9453125,6357.421875
3422.8515625,3393.5546875,3515.625,4086.9140625,5034.1796875,6357.421875
3432.6171875,3393.5546875,3510.7421875,4077.1484375,5019.53125,6342.7734375
3442.3828125,3408.203125,3525.390625,4091.796875,5014.6484375,6357.421875
3422.8515625,3398.4375,3525.390625,4077.1484375,5024.4140625,6323.2421875
3442.3828125,3383.7890625,3559.5703125,4091.796875,5004.8828125,6328.125
3442.3828125,3408.203125,3549.8046875,4067.3828125,4995.1171875,6313.4765625
3427.734375,3408.203125,3540.0390625,4106.4453125,5004.8828125,6313.4765625
3442.3828125,3417.96875,3559.5703125,4086.9140625,4985.3515625,6298.828125
3457.03125,3413.0859375,3535.15625,4111.328125,5004.8828125,6293.9453125
3447.265625,3417.96875,3544.921875,4101.5625,4975.5859375,6284.1796875
3457.03125,3417.96875,3549.8046875,4116.2109375,4965.8203125,6284.1796875
3476.5625,3417.96875,3559.5703125,4130.859375,4975.5859375,6289.0625
3466.796875,3432.6171875,3559.5703125,4101.5625,4965.8203125,6303.7109375
3452.1484375,3437.5,3574.21875,4116.2109375,4990.234375,6269.53125
3432.6171875,3432.6171875,3603.515625,4116.2109375,4965.8203125,6279.296875
3452.1484375,3452.1484375,3574.21875,4116.2109375,4980.46875,6254.8828125
3461.9140625,3452.1484375,3559.5703125,4116.2109375,4956.0546875,6274.4140625
3432.6171875,3471.6796875,3535.15625,4121.09375,4975.5859375,6284.1796875
3437.5,3471.6796875,3564.453125,4111.328125,4965.8203125,6264.6484375
3447.265625,3457.03125,3540.0390625,4096.6796875,4975.5859375,6264.6484375
3422.8515625,3471.6796875,3544.921875,4082.03125,4980.46875,6254.8828125
3427.734375,3496.09375,3520.5078125,4072.265625,4965.8203125,6235.3515625
3422.8515625,3476.5625,3530.2734375,4101.5625,4970.703125,6225.5859375
3413.0859375,3476.5625,3515.625,4072.265625,4980.46875,6230.46875
3398.4375,3481.4453125,3549.8046875,4067.3828125,4990.234375,6225.5859375
3413.0859375,3481.4453125,3496.09375,4091.796875,4995.1171875,6240.234375
3403.3203125,3486.328125,3510.7421875,4052.734375,5009.765625,6225.5859375
3369.140625,3510.7421875,3515.625,4042.96875,4980.46875,6215.8203125
3354.4921875,3496.09375,3510.7421875,4072.265625,5000.0,6235.3515625
3388.671875,3496.09375,3510.7421875,4047.8515625,5009.765625,6245.1171875
3374.0234375,3491.2109375,3486.328125,4057.6171875,5019.53125,6254.8828125
3369.140625,3466.796875,3505.859375,4047.8515625,5014.6484375,6254.8828125
3369.140625,3496.09375,3496.09375,4042.96875,5019.53125,6259.765625
3364.2578125,3496.09375,3491.2109375,4033.203125,5043.9453125,6269.53125
3374.0234375,3471.6796875,3486.328125,4038.0859375,5024.4140625,6279.296875
3364.2578125,3486.328125,3476.5625,3989.2578125,5029.296875,6289.0625
3354.4921875,3486.328125,3471.6796875,4013.671875,5043.9453125,6279.296875
3359.375,3491.2109375,3466.796875,4023.4375,5034.1796875,6293.9453125
3354.4921875,3481.4453125,3471.6796875,4028.3203125,5034.1796875,6323.2421875
3354.4921875,3466.796875,3466.796875,4013.671875,5043.9453125,6308.59375
3344.7265625,3466.796875,3466.796875,4023.4375,5043.9453125,6318.359375
3378.90625,3471.6796875,3486.328125,4013.671875,5058.59375,6313.4765625
3364.2578125,3466.796875,3461.9140625,4018.5546875,5053.7109375,6308.59375
3349.609375,3466.796875,3481.4453125,4018.5546875,5092.7734375,6318.359375
3383.7890625,3427.734375,3461.9140625,4033.203125,5053.7109375,6328.125
3393.5546875,3457.03125,3496.09375,4038.0859375,5063.4765625,6303.7109375
3369.140625,3432.6171875,3476.5625,4018.5546875,5068.359375,6333.0078125
3393.5546875,3452.1484375,3481.4453125,4028.3203125,5078.125,6337.890625
3388.671875,3427.734375,3500.9765625,4038.0859375,5087.890625,6323.2421875
3432.6171875,3432.6171875,3525.390625,4038.0859375,5092.7734375,6337.890625
3408.203125,3432.6171875,3486.328125,4042.96875,5058.59375,6347.65625
3408.203125,3432.6171875,3505.859375,4042.96875,5087.890625,6342.7734375
3408.203125,3413.0859375,3515.625,4047.8515625,5068.359375,6367.1875
3427.734375,3432.6171875,3510.7421875,4042.96875,5068.359375,6357.421875
3388.671875,3437.5,3491.2109375,4057.6171875,5043.9453125,6376.953125
3413.0859375,3408.203125,3515.625,4086.9140625,5048.828125,6386.71875
3427.734375,3393.5546875,3530.2734375,4057.6171875,5034.1796875,6362.3046875
3437.5,3408.203125,3530.2734375,4062.5,5009.765625,6372.0703125
3442.3828125,3398.4375,3544.921875,4072.265625,5019.53125,6357.421875
3437.5,3383.7890625,3554.6875,4077.1484375,5004.8828125,6337.890625
3442.3828125,3383.7890625,3554.6875,4082.03125,5000.0,6328.125
3447.265625,3388.671875,3574.21875,4082.03125,5004.8828125,6328.125
3452.1484375,3374.0234375,3574.21875,4062.5,5004.8828125,6328.125
3457.03125,3393.5546875,3579.1015625,4091.796875,5014.6484375,6333.0078125
3466.796875,3374.0234375,3544.921875,4086.9140625,5000.0,6303.7109375
3466.796875,3398.4375,3564.453125,4072.265625,5004.8828125,6333.0078125
3481.4453125,3398.4375,3583.984375,4101.5625,4980.46875,6303.7109375
3476.5625,3403.3203125,3564.453125,4111.328125,4975.5859375,6293.9453125
3505.859375,3393.5546875,3583.984375,4111.328125,4985.3515625,6269.53125
3466.796875,3403.3203125,3579.1015625,4111.328125,4970.703125,6279.296875
3452.1484375,3432.6171875,3593.75,4130.859375,4985.3515625,6279.296875
3457.03125,3427.734375,3583.984375,4116.2109375,4970.703125,6269.53125
3452.1484375,3437.5,3583.984375,4135.7421875,4970.703125,6259.765625
3432.6171875,3437.5,3564.453125,4111.328125,4965.8203125,6274.4140625
3417.96875,3437.5,3544.921875,4111.328125,4970.703125,6269.53125
3408.203125,3457.03125,3544.921875,4121.09375,4965.8203125,6245.1171875
3403.3203125,3442.3828125,3554.6875,4101.5625,4931.640625,6250.0
3417.96875,3447.265625,3544.921875,4077.1484375,4980.46875,6250.0
3408.203125,3476.5625,3540.0390625,4072.265625,4980.46875,6254.8828125
3422.8515625,3457.03125,3515.625,4072.265625,4975.5859375,6225.5859375
3403.3203125,3452.1484375,3525.390625,4062.5,5009.765625,6245.1171875
3413.0859375,3442.3828125,3540.0390625,4057.6171875,5000.0,6220.703125
3398.4375,3461.9140625,3500.9765625,4028.3203125,5000.0,6220.703125
3393.5546875,3461.9140625,3505.859375,4052.734375,5000.0,6240.234375
3369.140625,3447.265625,3525.390625,4038.0859375,5029.296875,6245.1171875
3393.5546875,3471.6796875,3505.859375,4038.0859375,5014.6484375,6259.765625
3388.671875,3471.6796875,3505.859375,4047.8515625,5000.0,6259.765625
3378.90625,3491.2109375,3496.09375,4042.96875,5000.0,6245.1171875
3383.7890625,3466.796875,3481.4453125,4038.0859375,5019.53125,6259.765625
3378.90625,3476.5625,3476.5625,4052.734375,5024.4140625,6269.53125
3374.0234375,3486.328125,3476.5625,4028.3203125,5000.0,6279.296875
3374.0234375,3491.2109375,3481.4453125,4028.3203125,5039.0625,6284.1796875
3354.4921875,3457.03125,3471.6796875,4028.3203125,5039.0625,6289.0625
3354.4921875,3466.796875,3486.328125,4013.671875,5039.0625,6284.1796875
3364.2578125,3461.9140625,3496.09375,4023.4375,5043.9453125,6293.9453125
3359.375,3447.265625,3471.6796875,4038.0859375,5043.9453125,6264.6484375
3339.84375,3452.1484375,3476.5625,4003.90625,5063.4765625,6308.59375
3359.375,3437.5,3471.6796875,4013.671875,5058.59375,6298.828125
3374.0234375,3417.96875,3466.796875,4008.7890625,5073.2421875,6313.4765625
3364.2578125,3447.265625,3481.4453125,4008.7890625,5073.2421875,6313.4765625
3378.90625,3427.734375,3496.09375,4028.3203125,5039.0625,6333.0078125
3378.90625,3417.96875,3471.6796875,4008.7890625,5087.890625,6323.2421875
3393.5546875,3422.8515625,3496.09375,4018.5546875,5097.65625,6328.125
3374.0234375,3417.96875,3505.859375,4008.7890625,5073.2421875,6342.7734375
3393.5546875,3413.0859375,3510.7421875,4033.203125,5078.125,6333.0078125
3403.3203125,3417.96875,3515.625,4013.671875,5102.5390625,6318.359375
3408.203125,3417.96875,3496.09375,4033.203125,5083.0078125,6337.890625
3413.0859375,3413.0859375,3515.625,4028.3203125,5087.890625,6362.3046875
3393.5546875,3393.5546875,3505.859375,4052.734375,5083.0078125,6367.1875
3403.3203125,3398.4375,3500.9765625,4038.0859375,5058.59375,6376.953125
3422.8515625,3383.7890625,3525.390625,4052.734375,5078.125,6352.5390625
3408.203125,3393.5546875,3549.8046875,4052.734375,5063.4765625,6362.3046875
3417.96875,3393.5546875,3549.8046875,4042.96875,5043.9453125,6381.8359375
3408.203125,3383.7890625,3535.15625,4062.5,5034.1796875,6376.953125
3427.734375,3408.203125,3535.15625,4067.3828125,5034.1796875,6347.65625
3408.203125,3378.90625,3530.2734375,4101.5625,5029.296875,6347.65625
3408.203125,3383.7890625,3544.921875,4072.265625,5029.296875,6328.125
3442.3828125,3378.90625,3530.2734375,4082.03125,5029.296875,6342.7734375
3452.1484375,3374.0234375,3535.15625,4082.03125,5009.765625,6333.0078125
3437.5,3398.4375,3559.5703125,4067.3828125,5014.6484375,6318.359375
3452.1484375,3393.5546875,3544.921875,4096.6796875,5009.765625,6303.7109375
3457.03125,3383.7890625,3583.984375,4086.9140625,4995.1171875,6318.359375
3442.3828125,3388.671875,3554.6875,4101.5625,4980.46875,6303.7109375
3432.6171875,3393.5546875,3579.1015625,4106.4453125,5014.6484375,6303.7109375
3471.6796875,3408.203125,3583.984375,4116.2109375,5000.0,6303.7109375
3461.9140625,3388.671875,3579.1015625,4125.9765625,4990.234375,6274.4140625
3471.6796875,3408.203125,3579.1015625,4125.9765625,4980.46875,6274.4140625
3457.03125,3408.203125,3579.1015625,4111.328125,4965.8203125,6289.0625
3442.3828125,3408.203125,3579.1015625,4169.921875,4965.8203125,6274.4140625
3432.6171875,3408.203125,3569.3359375,4130.859375,4975.5859375,6293.9453125
3447.265625,3422.8515625,3564.453125,4121.09375,4985.3515625,6259.765625
3427.734375,3442.3828125,3583.984375,4101.5625,4960.9375,6250.0
3408.203125,3432.6171875,3559.5703125,4111.328125,4975.5859375,6250.0
3427.734375,3437.5,3554.6875,4101.5625,4985.3515625,6250.0
3417.96875,3417.96875,3525.390625,4091.796875,4990.234375,6240.234375
3403.3203125,3442.3828125,3535.15625,4067.3828125,4980.46875,6264.6484375
3408.203125,3452.1484375,3530.2734375,4072.265625,4995.1171875,6245.1171875
